"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","460","checkAddTagToCard","Surefire suite","Sun Jul 20 17:31:22 GMT 2025","failed","Sun Jul 20 17:31:23 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddTagToCard"
"","465","checkCreatingCard","Surefire suite","Sun Jul 20 17:31:19 GMT 2025","failed","Sun Jul 20 17:31:20 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkCreatingCard"
"","463","checkCreatingBoard","Surefire suite","Sun Jul 20 17:31:19 GMT 2025","failed","Sun Jul 20 17:31:19 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkCreatingBoard"
"","9487","checkFilteringByTag","Surefire suite","Sun Jul 20 17:28:12 GMT 2025","failed","Sun Jul 20 17:28:22 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkFilteringByTag"
"","11418","checkLogout","Surefire suite","Sun Jul 20 17:31:07 GMT 2025","passed","Sun Jul 20 17:31:18 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkLogout"
"","3174","checkLoginWithWrongPassword","Surefire suite","Sun Jul 20 17:30:51 GMT 2025","passed","Sun Jul 20 17:30:54 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkLoginWithWrongPassword"
"","7965","checkOpenCard","Surefire suite","Sun Jul 20 17:29:03 GMT 2025","passed","Sun Jul 20 17:29:11 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkOpenCard"
"","15847","checkAddCommentWithFile","Surefire suite","Sun Jul 20 17:29:39 GMT 2025","passed","Sun Jul 20 17:29:55 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkAddCommentWithFile"
"","12327","checkSuccessLoginWithPin","Surefire suite","Sun Jul 20 17:30:33 GMT 2025","passed","Sun Jul 20 17:30:46 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkSuccessLoginWithPin"
"","614","checkCreatingWorkspace","Surefire suite","Sun Jul 20 17:31:18 GMT 2025","failed","Sun Jul 20 17:31:19 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkCreatingWorkspace"
"","8237","checkChangeAccountPassword","Surefire suite","Sun Jul 20 17:30:25 GMT 2025","passed","Sun Jul 20 17:30:33 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkChangeAccountPassword"
"","12518","checkSearchByCustomFilter","Surefire suite","Sun Jul 20 17:28:50 GMT 2025","passed","Sun Jul 20 17:29:02 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkSearchByCustomFilter"
"","3012","checkLoginWithWrongEmail","Surefire suite","Sun Jul 20 17:31:04 GMT 2025","passed","Sun Jul 20 17:31:07 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkLoginWithWrongEmail"
"","449","checkAddCardDescriptionAndAsap","Surefire suite","Sun Jul 20 17:31:21 GMT 2025","failed","Sun Jul 20 17:31:22 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCardDescriptionAndAsap"
"","443","checkDeletingCard","Surefire suite","Sun Jul 20 17:31:23 GMT 2025","failed","Sun Jul 20 17:31:24 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkDeletingCard"
"","12310","checkSwitchTheme","Surefire suite","Sun Jul 20 17:29:55 GMT 2025","passed","Sun Jul 20 17:30:07 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkSwitchTheme"
"","475","checkAddCommentToCard","Surefire suite","Sun Jul 20 17:31:20 GMT 2025","failed","Sun Jul 20 17:31:20 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCommentToCard"
"","10419","checkAddComment","Surefire suite","Sun Jul 20 17:29:28 GMT 2025","passed","Sun Jul 20 17:29:39 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkAddComment"
"","8899","checkFilteringByCardName","Surefire suite","Sun Jul 20 17:28:22 GMT 2025","passed","Sun Jul 20 17:28:31 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkFilteringByCardName"
"","5528","checkSuccessLoginWithPassword","Surefire suite","Sun Jul 20 17:30:46 GMT 2025","passed","Sun Jul 20 17:30:51 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkSuccessLoginWithPassword"
