"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9916","checkFilteringByCardName","Surefire suite","Sun Jul 20 16:50:35 GMT 2025","failed","Sun Jul 20 16:50:44 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkFilteringByCardName"
"","15367","checkAddComment","Surefire suite","Sun Jul 20 16:49:19 GMT 2025","passed","Sun Jul 20 16:49:34 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkAddComment"
"","990","checkAddCardChecklist","Surefire suite","Sun Jul 20 16:53:16 GMT 2025","failed","Sun Jul 20 16:53:17 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCardChecklist"
"","13406","checkSuccessLoginWithPassword","Surefire suite","Sun Jul 20 16:52:50 GMT 2025","failed","Sun Jul 20 16:53:03 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkSuccessLoginWithPassword"
"","10623","checkSearchByCardName","Surefire suite","Sun Jul 20 16:51:04 GMT 2025","failed","Sun Jul 20 16:51:14 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkSearchByCardName"
"","10022","checkDragAndDropCard","Surefire suite","Sun Jul 20 16:50:24 GMT 2025","failed","Sun Jul 20 16:50:34 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkDragAndDropCard"
"","550","checkAddTagToCard","Surefire suite","Sun Jul 20 16:53:19 GMT 2025","failed","Sun Jul 20 16:53:20 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddTagToCard"
"","13452","checkChangeUserName","Surefire suite","Sun Jul 20 16:51:51 GMT 2025","failed","Sun Jul 20 16:52:04 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkChangeUserName"
"","11860","checkCloseCard","Surefire suite","Sun Jul 20 16:50:02 GMT 2025","passed","Sun Jul 20 16:50:14 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkCloseCard"
"","9353","checkOpenCard","Surefire suite","Sun Jul 20 16:50:54 GMT 2025","passed","Sun Jul 20 16:51:04 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkOpenCard"
"","13435","checkChangeAvatar","Surefire suite","Sun Jul 20 16:51:37 GMT 2025","failed","Sun Jul 20 16:51:51 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkChangeAvatar"
"","27113","checkAddCommentWithFile","Surefire suite","Sun Jul 20 16:49:35 GMT 2025","failed","Sun Jul 20 16:50:02 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkAddCommentWithFile"
"","13221","checkSearchByCustomFilter","Surefire suite","Sun Jul 20 16:51:14 GMT 2025","passed","Sun Jul 20 16:51:28 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkSearchByCustomFilter"
"","546","checkAddLinkToCard","Surefire suite","Sun Jul 20 16:53:19 GMT 2025","failed","Sun Jul 20 16:53:19 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddLinkToCard"
"","12067","checkSuccessLoginWithPin","Surefire suite","Sun Jul 20 16:53:03 GMT 2025","passed","Sun Jul 20 16:53:15 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkSuccessLoginWithPin"
"","13439","checkSwitchTheme","Surefire suite","Sun Jul 20 16:52:04 GMT 2025","failed","Sun Jul 20 16:52:18 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkSwitchTheme"
"","580","checkCreatingBoard","Surefire suite","Sun Jul 20 16:53:20 GMT 2025","failed","Sun Jul 20 16:53:20 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkCreatingBoard"
"","598","checkAddCardDescriptionAndAsap","Surefire suite","Sun Jul 20 16:53:17 GMT 2025","failed","Sun Jul 20 16:53:17 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCardDescriptionAndAsap"
