"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","checkLogout","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkLogout"
"","1","checkSearchByCustomFilter","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkSearchByCustomFilter"
"","1","checkAddCardCover","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCardCover"
"","2","globalInit","Surefire suite","Fri Jul 18 18:08:28 GMT 2025","broken","Fri Jul 18 18:08:28 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","globalInit"
"","0","checkCreatingWorkspace","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkCreatingWorkspace"
"","0","checkOpenCard","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkOpenCard"
"","0","checkLoginWithWrongPin","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkLoginWithWrongPin"
"","0","checkAddLinkToCard","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddLinkToCard"
"","1","checkCreatingCustomFilter","Surefire suite","Fri Jul 18 18:08:28 GMT 2025","skipped","Fri Jul 18 18:08:28 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkCreatingCustomFilter"
"","0","TearDawn","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","broken","Fri Jul 18 18:08:29 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","TearDawn"
"","0","checkChangeAvatar","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkChangeAvatar"
"","0","checkDeletingCard","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkDeletingCard"
"","0","checkCreatingCard","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkCreatingCard"
"","0","checkFilteringByTag","Surefire suite","Fri Jul 18 18:08:28 GMT 2025","skipped","Fri Jul 18 18:08:28 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkFilteringByTag"
"","0","checkChangeUserName","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkChangeUserName"
"","0","checkAddCommentToCard","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCommentToCard"
"","0","checkDragAndDropCard","Surefire suite","Fri Jul 18 18:08:28 GMT 2025","skipped","Fri Jul 18 18:08:28 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkDragAndDropCard"
"","0","checkAddCardDescriptionAndAsap","Surefire suite","Fri Jul 18 18:08:29 GMT 2025","skipped","Fri Jul 18 18:08:29 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCardDescriptionAndAsap"
