"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12069","checkLogout","KaitenQA Regression Test","Mon Jul 21 07:14:35 GMT 2025","passed","Mon Jul 21 07:14:47 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLogout"
"","11971","checkSuccessLoginWithPin","KaitenQA Regression Test","Mon Jul 21 07:14:54 GMT 2025","passed","Mon Jul 21 07:15:06 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkSuccessLoginWithPin"
"","23833","checkAddComment","KaitenQA Regression Test","Mon Jul 21 07:16:00 GMT 2025","passed","Mon Jul 21 07:16:24 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkAddComment"
"","1455","checkCreatingBoard","KaitenQA Regression Test","Mon Jul 21 07:20:26 GMT 2025","passed","Mon Jul 21 07:20:27 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkCreatingBoard"
"","28858","checkAddCommentWithFile","KaitenQA Regression Test","Mon Jul 21 07:16:24 GMT 2025","passed","Mon Jul 21 07:16:53 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkAddCommentWithFile"
"","10831","checkOpenCard","KaitenQA Regression Test","Mon Jul 21 07:18:39 GMT 2025","passed","Mon Jul 21 07:18:50 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkOpenCard"
"","3757","checkLoginWithWrongPassword","KaitenQA Regression Test","Mon Jul 21 07:14:21 GMT 2025","passed","Mon Jul 21 07:14:25 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLoginWithWrongPassword"
"","23617","checkSearchByCardName","KaitenQA Regression Test","Mon Jul 21 07:19:37 GMT 2025","failed","Mon Jul 21 07:20:01 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkSearchByCardName"
"","669","checkAddTagToCard","KaitenQA Regression Test","Mon Jul 21 07:20:25 GMT 2025","passed","Mon Jul 21 07:20:26 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddTagToCard"
"","10921","checkFilteringByCardName","KaitenQA Regression Test","Mon Jul 21 07:18:17 GMT 2025","failed","Mon Jul 21 07:18:28 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkFilteringByCardName"
"","10759","checkFilteringByTag","KaitenQA Regression Test","Mon Jul 21 07:18:28 GMT 2025","passed","Mon Jul 21 07:18:39 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkFilteringByTag"
"","619","checkAddCommentToCard","KaitenQA Regression Test","Mon Jul 21 07:20:22 GMT 2025","passed","Mon Jul 21 07:20:23 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddCommentToCard"
"","1548","checkAddCommentWithFile","KaitenQA Regression Test","Mon Jul 21 07:20:23 GMT 2025","passed","Mon Jul 21 07:20:24 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddCommentWithFile"
"","25451","checkCloseCard","KaitenQA Regression Test","Mon Jul 21 07:16:53 GMT 2025","passed","Mon Jul 21 07:17:18 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkCloseCard"
"","11540","checkCreatingCustomFilter","KaitenQA Regression Test","Mon Jul 21 07:17:29 GMT 2025","passed","Mon Jul 21 07:17:41 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkCreatingCustomFilter"
"","652","checkAddCardDescriptionAndAsap","KaitenQA Regression Test","Mon Jul 21 07:20:21 GMT 2025","passed","Mon Jul 21 07:20:22 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddCardDescriptionAndAsap"
"","6406","checkSuccessLoginWithPassword","KaitenQA Regression Test","Mon Jul 21 07:14:47 GMT 2025","passed","Mon Jul 21 07:14:54 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkSuccessLoginWithPassword"
