"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2907","checkLoginWithWrongEmail","KaitenQA Regression Test","Wed Jul 23 18:43:56 GMT 2025","passed","Wed Jul 23 18:43:59 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLoginWithWrongEmail"
"","9558","checkAddComment","KaitenQA Regression Test","Wed Jul 23 18:46:18 GMT 2025","passed","Wed Jul 23 18:46:27 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkAddComment"
"","450","checkAddLinkToCard","KaitenQA Regression Test","Wed Jul 23 18:46:49 GMT 2025","passed","Wed Jul 23 18:46:49 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddLinkToCard"
"","7721","checkChangeAccountPassword","KaitenQA Regression Test","Wed Jul 23 18:44:36 GMT 2025","passed","Wed Jul 23 18:44:43 GMT 2025","tests.ui.ProfileTest","Chrome UI Tests","tests.ui.ProfileTest","checkChangeAccountPassword"
"","442","checkAddTagToCard","KaitenQA Regression Test","Wed Jul 23 18:46:49 GMT 2025","passed","Wed Jul 23 18:46:49 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddTagToCard"
"","1069","checkCreatingBoard","KaitenQA Regression Test","Wed Jul 23 18:46:44 GMT 2025","passed","Wed Jul 23 18:46:45 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkCreatingBoard"
"","8652","checkChangeUserName","KaitenQA Regression Test","Wed Jul 23 18:44:19 GMT 2025","passed","Wed Jul 23 18:44:27 GMT 2025","tests.ui.ProfileTest","Chrome UI Tests","tests.ui.ProfileTest","checkChangeUserName"
"","2206","checkDeletingCard","KaitenQA Regression Test","Wed Jul 23 18:46:51 GMT 2025","passed","Wed Jul 23 18:46:53 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkDeletingCard"
"","14571","checkSearchByCustomFilter","KaitenQA Regression Test","Wed Jul 23 18:45:34 GMT 2025","passed","Wed Jul 23 18:45:49 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkSearchByCustomFilter"
"","8268","checkChangeAvatar","KaitenQA Regression Test","Wed Jul 23 18:44:27 GMT 2025","passed","Wed Jul 23 18:44:36 GMT 2025","tests.ui.ProfileTest","Chrome UI Tests","tests.ui.ProfileTest","checkChangeAvatar"
"","7552","checkOpenCard","KaitenQA Regression Test","Wed Jul 23 18:45:49 GMT 2025","passed","Wed Jul 23 18:45:57 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkOpenCard"
"","10992","checkFilteringByTag","KaitenQA Regression Test","Wed Jul 23 18:44:44 GMT 2025","passed","Wed Jul 23 18:44:55 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkFilteringByTag"
"","5148","checkSuccessLoginWithPassword","KaitenQA Regression Test","Wed Jul 23 18:43:39 GMT 2025","passed","Wed Jul 23 18:43:44 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkSuccessLoginWithPassword"
"","9012","checkLoginWithWrongPin","KaitenQA Regression Test","Wed Jul 23 18:43:47 GMT 2025","passed","Wed Jul 23 18:43:56 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLoginWithWrongPin"
"","11624","checkSuccessLoginWithPin","KaitenQA Regression Test","Wed Jul 23 18:43:27 GMT 2025","passed","Wed Jul 23 18:43:39 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkSuccessLoginWithPin"
"","10591","checkLogout","KaitenQA Regression Test","Wed Jul 23 18:43:59 GMT 2025","passed","Wed Jul 23 18:44:10 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLogout"
"","1454","checkCreatingCard","KaitenQA Regression Test","Wed Jul 23 18:46:45 GMT 2025","passed","Wed Jul 23 18:46:46 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkCreatingCard"
"","445","checkAddCommentToCard","KaitenQA Regression Test","Wed Jul 23 18:46:46 GMT 2025","passed","Wed Jul 23 18:46:47 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddCommentToCard"
"","754","checkAddCardDescriptionAndAsap","KaitenQA Regression Test","Wed Jul 23 18:46:48 GMT 2025","passed","Wed Jul 23 18:46:49 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddCardDescriptionAndAsap"
"","7998","checkCloseCard","KaitenQA Regression Test","Wed Jul 23 18:45:57 GMT 2025","passed","Wed Jul 23 18:46:05 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkCloseCard"
