"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","855","checkAddCommentWithFile","Surefire suite","Sun Jul 20 17:46:26 GMT 2025","failed","Sun Jul 20 17:46:27 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCommentWithFile"
"","462","checkCreatingBoard","Surefire suite","Sun Jul 20 17:46:24 GMT 2025","failed","Sun Jul 20 17:46:25 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkCreatingBoard"
"","50922","checkLoginWithWrongPin","Surefire suite","Sun Jul 20 17:45:16 GMT 2025","passed","Sun Jul 20 17:46:07 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkLoginWithWrongPin"
"","3096","checkLoginWithWrongPassword","Surefire suite","Sun Jul 20 17:45:13 GMT 2025","passed","Sun Jul 20 17:45:16 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkLoginWithWrongPassword"
"","8490","checkDragAndDropCard","Surefire suite","Sun Jul 20 17:42:57 GMT 2025","failed","Sun Jul 20 17:43:05 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkDragAndDropCard"
"","473","checkDeletingCard","Surefire suite","Sun Jul 20 17:46:29 GMT 2025","failed","Sun Jul 20 17:46:29 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkDeletingCard"
"","11736","checkLogout","Surefire suite","Sun Jul 20 17:46:12 GMT 2025","passed","Sun Jul 20 17:46:24 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkLogout"
"","8608","checkChangeUserName","Surefire suite","Sun Jul 20 17:43:39 GMT 2025","passed","Sun Jul 20 17:43:48 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkChangeUserName"
"","8540","checkSwitchTheme","Surefire suite","Sun Jul 20 17:43:30 GMT 2025","passed","Sun Jul 20 17:43:39 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkSwitchTheme"
"","9589","checkFilteringByTag","Surefire suite","Sun Jul 20 17:41:48 GMT 2025","passed","Sun Jul 20 17:41:57 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkFilteringByTag"
"","8513","checkOpenCard","Surefire suite","Sun Jul 20 17:42:39 GMT 2025","passed","Sun Jul 20 17:42:48 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkOpenCard"
"","10008","checkCreatingCustomFilter","Surefire suite","Sun Jul 20 17:42:17 GMT 2025","passed","Sun Jul 20 17:42:27 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkCreatingCustomFilter"
"","14819","checkAddCommentWithFile","Surefire suite","Sun Jul 20 17:43:15 GMT 2025","passed","Sun Jul 20 17:43:30 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkAddCommentWithFile"
"","9264","checkFilteringByCardName","Surefire suite","Sun Jul 20 17:41:57 GMT 2025","passed","Sun Jul 20 17:42:07 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkFilteringByCardName"
"","5433","checkSuccessLoginWithPassword","Surefire suite","Sun Jul 20 17:45:08 GMT 2025","passed","Sun Jul 20 17:45:13 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkSuccessLoginWithPassword"
"","12471","checkSearchByCustomFilter","Surefire suite","Sun Jul 20 17:42:27 GMT 2025","passed","Sun Jul 20 17:42:39 GMT 2025","tests.ui.WorkspaceTest","Surefire test","tests.ui.WorkspaceTest","checkSearchByCustomFilter"
"","590","checkAddCardDescriptionAndAsap","Surefire suite","Sun Jul 20 17:46:27 GMT 2025","failed","Sun Jul 20 17:46:27 GMT 2025","tests.api.KaitenApiTest","Surefire test","tests.api.KaitenApiTest","checkAddCardDescriptionAndAsap"
"","8173","checkChangeAccountPassword","Surefire suite","Sun Jul 20 17:43:57 GMT 2025","passed","Sun Jul 20 17:44:06 GMT 2025","tests.ui.ProfileTest","Surefire test","tests.ui.ProfileTest","checkChangeAccountPassword"
