"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","checkDeletingCard","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkDeletingCard"
"","0","checkCreatingCard","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkCreatingCard"
"","1","checkSearchByCustomFilter","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkSearchByCustomFilter"
"","0","checkAddLinkToCard","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddLinkToCard"
"","0","checkLoginWithWrongPassword","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLoginWithWrongPassword"
"","0","checkAddCommentWithFile","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddCommentWithFile"
"","0","checkCreatingCustomFilter","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkCreatingCustomFilter"
"","0","checkFilteringByTag","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkFilteringByTag"
"","0","checkAddCommentWithFile","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkAddCommentWithFile"
"","1","checkChangeAccountPassword","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.ui.ProfileTest","Chrome UI Tests","tests.ui.ProfileTest","checkChangeAccountPassword"
"","0","checkCreatingBoard","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkCreatingBoard"
"","1","checkCreatingWorkspace","KaitenQA Regression Test","Wed Jul 23 18:43:51 GMT 2025","skipped","Wed Jul 23 18:43:51 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkCreatingWorkspace"
